Survey,Sample ID,Occurrence ID,Site Type,Site Code,Date,Section No.,Section Code,Species,Preferred,Recorder Name,Start Time,End Time,Temp (Deg C) term ID,Temp (Deg C) term,Wind Direction term ID,Wind Direction term,Wind Speed term ID,Wind Speed term,% Sun,% Cloud,Reliability term ID,Reliability term,Abundance count
EBMS Transects,6010912,10574577,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Mazarine Blue,Cyaniris semiargus,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,2
EBMS Transects,6010912,10574578,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Amanda's Blue,Polyommatus amandus,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,8
EBMS Transects,6010912,10574592,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Common Blue,Polyommatus icarus,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,2
EBMS Transects,6010912,10574591,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Queen of Spain Fritillary,Issoria lathonia,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6010912,10574573,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Lesser Marbled Fritillary,Brenthis ino,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,10
EBMS Transects,6010912,10574597,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Silver-washed Fritillary,Argynnis paphia,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6010912,10574583,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Dark Green Fritillary,Speyeria aglaja,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,3
EBMS Transects,6010912,10574585,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Niobe Fritillary,Fabriciana niobe,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,9
EBMS Transects,6010912,10574580,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Painted Lady,Vanessa cardui,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6010912,10574567,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Small Tortoiseshell,Aglais urticae,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6010912,10574582,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Comma,Polygonia c-album,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6010912,10574581,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Knapweed Fritillary,Melitaea phoebe,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,6
EBMS Transects,6010912,10574584,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Heath Fritillary,Melitaea athalia,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,4
EBMS Transects,6010912,10574588,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Small Heath,Coenonympha pamphilus,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6010912,10574571,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Pearly Heath,Coenonympha arcania,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,15
EBMS Transects,6010912,10574589,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Wall Brown,Lasiommata megera,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,2
EBMS Transects,6010912,10574596,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Marbled White,Melanargia galathea,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,2
EBMS Transects,6010912,10574570,Transect,EBMS:Italy:26,06/07/2017,S1,EBMS:Italy:26.1,Meadow Brown,Maniola jurtina,"Italian Butterfly Group,",10:00,10:45,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,2
EBMS Transects,6021954,10574598,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Large Skipper,Ochlodes sylvanus,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,80
EBMS Transects,6021954,10574602,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Essex Skipper,Thymelicus lineola,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,47
EBMS Transects,6021954,10574616,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Clouded Yellow,Colias crocea,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,4
EBMS Transects,6021954,10574624,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Large White,Pieris brassicae,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574623,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Small White,Pieris rapae,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574603,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Purple-shot Copper,Lycaena alciphron,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574608,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Long-tailed Blue,Lampides boeticus,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574614,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Silver-studded Blue,Plebejus argus,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,3
EBMS Transects,6021954,10574613,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Amanda's Blue,Polyommatus amandus,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,4
EBMS Transects,6021954,10574612,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Common Blue,Polyommatus icarus,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,6
EBMS Transects,6021954,10574615,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Queen of Spain Fritillary,Issoria lathonia,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574604,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Lesser Marbled Fritillary,Brenthis ino,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,7
EBMS Transects,6021954,10574601,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Silver-washed Fritillary,Argynnis paphia,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,7
EBMS Transects,6021954,10574609,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Dark Green Fritillary,Speyeria aglaja,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574610,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Niobe Fritillary,Fabriciana niobe,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,7
EBMS Transects,6021954,10574606,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Painted Lady,Vanessa cardui,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574621,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Comma,Polygonia c-album,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574620,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Spotted Fritillary,Melitaea didyma,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,2
EBMS Transects,6021954,10574605,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Heath Fritillary,Melitaea athalia,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,10
EBMS Transects,6021954,10574607,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Small Heath,Coenonympha pamphilus,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574611,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Pearly Heath,Coenonympha arcania,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,6
EBMS Transects,6021954,10574619,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Speckled Wood,Pararge aegeria,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574599,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Wall Brown,Lasiommata megera,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574618,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Marbled White,Melanargia galathea,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574617,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Rock Grayling,Hipparchia hermione,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,3
EBMS Transects,6021954,10574622,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Great Banded Grayling,Brintesia circe,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021954,10574600,Transect,EBMS:Italy:26,18/07/2017,S1,EBMS:Italy:26.1,Meadow Brown,Maniola jurtina,"Italian Butterfly Group,",10:00,10:35,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,10
EBMS Transects,6021956,10574639,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Large Skipper,Ochlodes sylvanus,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,3
EBMS Transects,6021956,10574634,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Essex Skipper,Thymelicus lineola,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,7
EBMS Transects,6021956,10574647,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Mallow Skipper,Carcharodus alceae,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021956,10574643,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Wood White,Leptidea sinapis,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021956,10574636,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Clouded Yellow,Colias crocea,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,2
EBMS Transects,6021956,10574644,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Small White,Pieris rapae,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,4
EBMS Transects,6021956,10574649,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Green-veined White,Pieris napi,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021956,10574632,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Purple-shot Copper,Lycaena alciphron,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,3
EBMS Transects,6021956,10574633,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Small Copper,Lycaena phlaeas,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,4
EBMS Transects,6021956,10574628,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Sooty Copper,Lycaena tityrus,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021956,10574626,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Long-tailed Blue,Lampides boeticus,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,5
EBMS Transects,6021956,10574631,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Holly Blue,Celastrina argiolus,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,6
EBMS Transects,6021956,10574641,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Silver-studded Blue,Plebejus argus,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021956,10574645,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Amanda's Blue,Polyommatus amandus,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,4
EBMS Transects,6021956,10574629,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Common Blue,Polyommatus icarus,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,8
EBMS Transects,6021956,10574625,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Queen of Spain Fritillary,Issoria lathonia,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,14
EBMS Transects,6021956,10574642,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Lesser Marbled Fritillary,Brenthis ino,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,2
EBMS Transects,6021956,10574630,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Silver-washed Fritillary,Argynnis paphia,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,14
EBMS Transects,6021956,10574637,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Comma,Polygonia c-album,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,3
EBMS Transects,6021956,10574640,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Spotted Fritillary,Melitaea didyma,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021956,10574646,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Pearly Heath,Coenonympha arcania,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,4
EBMS Transects,6021956,10574650,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Speckled Wood,Pararge aegeria,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021956,10574648,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Marbled White,Melanargia galathea,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021956,10574638,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Rock Grayling,Hipparchia hermione,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021956,10574627,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Great Banded Grayling,Brintesia circe,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,4
EBMS Transects,6021956,10574635,Transect,EBMS:Italy:26,31/07/2017,S1,EBMS:Italy:26.1,Meadow Brown,Maniola jurtina,"Italian Butterfly Group,",10:25,10:55,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,11
EBMS Transects,6021958,10574662,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Mallow Skipper,Carcharodus alceae,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,3
EBMS Transects,6021958,10574660,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Rosy Grizzled Skipper,Pyrgus onopordi,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021958,10574663,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Wood White,Leptidea sinapis,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021958,10574654,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Small Copper,Lycaena phlaeas,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,4
EBMS Transects,6021958,10574651,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Sooty Copper,Lycaena tityrus,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,5
EBMS Transects,6021958,10574653,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Holly Blue,Celastrina argiolus,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,5
EBMS Transects,6021958,10574661,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Queen of Spain Fritillary,Issoria lathonia,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,2
EBMS Transects,6021958,10574656,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Silver-washed Fritillary,Argynnis paphia,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,7
EBMS Transects,6021958,10574652,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Niobe Fritillary,Fabriciana niobe,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021958,10574664,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Small Heath,Coenonympha pamphilus,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021958,10574665,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Speckled Wood,Pararge aegeria,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,1
EBMS Transects,6021958,10574658,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Wall Brown,Lasiommata megera,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,3
EBMS Transects,6021958,10574655,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Rock Grayling,Hipparchia hermione,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,5
EBMS Transects,6021958,10574659,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Great Banded Grayling,Brintesia circe,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,2
EBMS Transects,6021958,10574657,Transect,EBMS:Italy:26,18/08/2017,S1,EBMS:Italy:26.1,Meadow Brown,Maniola jurtina,"Italian Butterfly Group,",09:25,09:50,16556,Not recorded/no data,,,2459,Not recorded/no data,100,,,,8
EBMS Transects,6011559,10574670,Transect,EBMS:Italy:26,14/09/2017,S1,EBMS:Italy:26.1,Mallow Skipper,Carcharodus alceae,"Italian Butterfly Group,",10:45,11:15,16556,Not recorded/no data,,,2459,Not recorded/no data,75,,,,1
EBMS Transects,6011559,10574669,Transect,EBMS:Italy:26,14/09/2017,S1,EBMS:Italy:26.1,Sooty Copper,Lycaena tityrus,"Italian Butterfly Group,",10:45,11:15,16556,Not recorded/no data,,,2459,Not recorded/no data,75,,,,1
EBMS Transects,6011559,10574666,Transect,EBMS:Italy:26,14/09/2017,S1,EBMS:Italy:26.1,Common Blue,Polyommatus icarus,"Italian Butterfly Group,",10:45,11:15,16556,Not recorded/no data,,,2459,Not recorded/no data,75,,,,3
EBMS Transects,6011559,10574667,Transect,EBMS:Italy:26,14/09/2017,S1,EBMS:Italy:26.1,Queen of Spain Fritillary,Issoria lathonia,"Italian Butterfly Group,",10:45,11:15,16556,Not recorded/no data,,,2459,Not recorded/no data,75,,,,4
EBMS Transects,6011559,10574672,Transect,EBMS:Italy:26,14/09/2017,S1,EBMS:Italy:26.1,Cardinal,Argynnis pandora,"Italian Butterfly Group,",10:45,11:15,16556,Not recorded/no data,,,2459,Not recorded/no data,75,,,,1
EBMS Transects,6011559,10574673,Transect,EBMS:Italy:26,14/09/2017,S1,EBMS:Italy:26.1,Speckled Wood,Pararge aegeria,"Italian Butterfly Group,",10:45,11:15,16556,Not recorded/no data,,,2459,Not recorded/no data,75,,,,1
EBMS Transects,6011559,10574671,Transect,EBMS:Italy:26,14/09/2017,S1,EBMS:Italy:26.1,Wall Brown,Lasiommata megera,"Italian Butterfly Group,",10:45,11:15,16556,Not recorded/no data,,,2459,Not recorded/no data,75,,,,3
EBMS Transects,6011559,10574674,Transect,EBMS:Italy:26,14/09/2017,S1,EBMS:Italy:26.1,Grayling,Hipparchia semele,"Italian Butterfly Group,",10:45,11:15,16556,Not recorded/no data,,,2459,Not recorded/no data,75,,,,1
EBMS Transects,6011559,10574675,Transect,EBMS:Italy:26,14/09/2017,S1,EBMS:Italy:26.1,Great Banded Grayling,Brintesia circe,"Italian Butterfly Group,",10:45,11:15,16556,Not recorded/no data,,,2459,Not recorded/no data,75,,,,1
EBMS Transects,6011559,10574676,Transect,EBMS:Italy:26,14/09/2017,S1,EBMS:Italy:26.1,Meadow Brown,Maniola jurtina,"Italian Butterfly Group,",10:45,11:15,16556,Not recorded/no data,,,2459,Not recorded/no data,75,,,,1
